Lemieux,Claude Lemieux,R,"",16 Jul 1965,"Buckingham, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8448772
Lemieux,Jocelyn Lemieux,R,"",18 Nov 1967,"Mont Laurier, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8448781
Lepine,Hec Lepine,C,"",7 Dec 1897,"Ste-Anne-de-Bellevue, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8447465
Lepine,Pit Lepine,C,"",30 Jul 1901,"Ste-Anne-de-Bellevue, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8447466
Leroux,Gaston Leroux,D,"",9 Jan 1913,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8447467
Lesieur,Art Lesieur,D,"",13 Sep 1907,"Fall River, MA, USA",http://canadiens.nhl.com/club/player.htm?id=8447468
Lewis,Doug Lewis,L,"",3 Mar 1921,"Winnipeg, MB, CAN",http://canadiens.nhl.com/club/player.htm?id=8447476
Lind,Juha Lind,L,"",2 Jan 1974,"Helsinki, FIN",http://canadiens.nhl.com/club/player.htm?id=8459114
Linden,Trevor Linden,C,"",11 Apr 1970,"Medicine Hat, AB, CAN",http://canadiens.nhl.com/club/player.htm?id=8448825
Lindsay,Bill Lindsay,L,"",17 May 1971,"Fernierk, BC, CAN",http://canadiens.nhl.com/club/player.htm?id=8458617
Ling,David Ling,R,"",9 Jan 1975,"Halifax, NS, CAN",http://canadiens.nhl.com/club/player.htm?id=8459602
Litzenberger,Ed Litzenberger,C,"",15 Jul 1932,"Neudorf, SK, CAN",http://canadiens.nhl.com/club/player.htm?id=8447502
Locas,Jacques Locas,R,"",12 Feb 1926,"Pointe-aux-Trembles, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8447509
Locke,Corey Locke,C,OTT,8 May 1984,"Toronto, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8470705
Long,Stan Long,D,"",6 Nov 1929,"Owen Sound, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8447512
Lorrain,Rod Lorrain,R,"",26 Jul 1914,"Buckingham, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8447516
Lowe,Ross Lowe,D,"",21 Sep 1928,"Oshawa, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8447520
Ludwig,Craig Ludwig,D,"",15 Mar 1961,"Rhinelander, WI, USA",http://canadiens.nhl.com/club/player.htm?id=8448845
Lumley,David Lumley,R,"",1 Sep 1954,"Toronto, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8448901
Lumme,Jyrki Lumme,D,"",16 Jul 1966,"Tampere, FIN",http://canadiens.nhl.com/club/player.htm?id=8448824
Lupien,Gilles Lupien,D,"",20 Apr 1954,"Brownsburg, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8448905
Lynn,Vic Lynn,L,"",26 Jan 1925,"Saskatoon, SK, CAN",http://canadiens.nhl.com/club/player.htm?id=8447532
Mackay,Calum Mackay,L,"",1 Jan 1927,"Toronto, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8447544
Mackay,Murdo Mackay,R,"",8 Aug 1917,"Fort William, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8447546
MacKenzie,Bill MacKenzie,D,"",12 Dec 1911,"Winnipeg, MB, CAN",http://canadiens.nhl.com/club/player.htm?id=8447560
MacNeil,Al MacNeil,D,"",27 Sep 1935,"Sydney, NS, CAN",http://canadiens.nhl.com/club/player.htm?id=8447580
MacPherson,Bud MacPherson,D,"",31 Mar 1927,"Edmonton, AB, CAN",http://canadiens.nhl.com/club/player.htm?id=8447582
Macey,Hub Macey,L,"",13 Apr 1921,"Big River, SK, CAN",http://canadiens.nhl.com/club/player.htm?id=8447539
Mahaffy,John Mahaffy,C,"",18 Jul 1919,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8447587
Mahovlich,Francis Mahovlich,L,"",10 Jan 1938,"Timmins, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8449044
Mahovlich,Peter Mahovlich,C,"",10 Oct 1946,"Timmins, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8449062
Mailley,Frank Mailley,D,"",1 Aug 1916,"Lachine, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8447588
Majeau,Fern Majeau,C,"",3 May 1916,"Verdun, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8447590
Malakhov,Vladimir Malakhov,D,"",30 Aug 1968,"Sverdlovskrg, RUS",http://canadiens.nhl.com/club/player.htm?id=8457191
Maley,David Maley,L,"",24 Apr 1963,"Beaver Dam, WI, USA",http://canadiens.nhl.com/club/player.htm?id=8449095
Malone,Cliff Malone,R,"",4 Sep 1925,"Quebec City, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8447593
Malone,Joe Malone,C,"",28 Feb 1890,"Quebec City, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8447594
Manastersky,Tom Manastersky,D,"",7 Mar 1929,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8447597
Mancuso,Gus Mancuso,R,"",11 Apr 1914,"Niagara Falls, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8447598
Maniago,Cesare Maniago,G,"",13 Jan 1939,"Trail, BC, CAN",http://canadiens.nhl.com/club/player.htm?id=8450020
Manson,Dave Manson,D,"",27 Jan 1967,"Prince Albert, SK, CAN",http://canadiens.nhl.com/club/player.htm?id=8449123
Mantha,Georges Mantha,D,"",29 Nov 1908,"Lachine, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8447604
Mantha,Sylvio Mantha,D,"",14 Apr 1902,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8447606
Mara,Paul Mara,D,"",7 Sep 1979,"Ridgewood, NJ, USA",http://canadiens.nhl.com/club/player.htm?id=8466144
Markov,Andrei Markov,D,MTL,20 Dec 1978,"Voskresensk, RUS",http://canadiens.nhl.com/club/player.htm?id=8467496
Marshall,Don Marshall,L,"",23 Mar 1932,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8447620
Martinson,Steve Martinson,L,"",21 Jun 1957,"Minnetonka, MN, USA",http://canadiens.nhl.com/club/player.htm?id=8449281
Masnick,Paul Masnick,C,"",14 Apr 1931,"Regina, SK, CAN",http://canadiens.nhl.com/club/player.htm?id=8447632
Matte,Joe Matte,D,"",6 Mar 1893,"Bourget, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8447637
Matz,Johnny Matz,C,"",1 Jun 1891,"Omaha, NE, USA",http://canadiens.nhl.com/club/player.htm?id=8447641
Maxwell,Ben Maxwell,C,ANA,30 Mar 1988,"North Vancouver, BC, CAN",http://canadiens.nhl.com/club/player.htm?id=8473493
Mazur,Eddie Mazur,D,"",25 Jul 1929,"Winnipeg, MB, CAN",http://canadiens.nhl.com/club/player.htm?id=8447645
Mcavoy,George Mcavoy,D,"",21 Jun 1931,"Edmonton, AB, CAN",http://canadiens.nhl.com/club/player.htm?id=8447651
McCaffrey,Bert McCaffrey,R,"",12 Apr 1893,"Chesley, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8447655
McCartney,Walt McCartney,L,"",26 Apr 1911,"Regina, SK, CAN",http://canadiens.nhl.com/club/player.htm?id=8447691
McCleary,Trent McCleary,C,"",8 Sep 1972,"Swift Current, SK, CAN",http://canadiens.nhl.com/club/player.htm?id=8459230
McCormack,John McCormack,C,"",2 Aug 1925,"Edmonton, AB, CAN",http://canadiens.nhl.com/club/player.htm?id=8447716
McCreary,Bill McCreary,L,"",2 Dec 1934,"Sundridge, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8447717
McCreary,Keith McCreary,R,"",19 Jun 1940,"Sundridge, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8447718
McCulley,Bob McCulley,R,"",8 Feb 1914,"Stratford, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8447739
McDonald,Ab McDonald,L,"",18 Feb 1936,"Winnipeg, MB, CAN",http://canadiens.nhl.com/club/player.htm?id=8447744
Mcdonald,Jack Mcdonald,L,"",28 Feb 1887,"Quebec, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8447761
McGibbon,Irv McGibbon,R,"",11 Oct 1914,"Antigonish, NS, CAN",http://canadiens.nhl.com/club/player.htm?id=8447772
Mcgill,Jack Mcgill,L,"",3 Nov 1910,"Ottawa, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8447777
McKay,Hugh McKay,Randy,"",25 Jan 1967,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8449450
McKinnon,John McKinnon,D,"",15 Jul 1902,"Guysborough, NS, CAN",http://canadiens.nhl.com/club/player.htm?id=8447795
McMahon,Mike McMahon,D,"",1 Feb 1915,"Brockville, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8447804
Mcnabney,Sid Mcnabney,C,"",15 Jan 1929,"Toronto, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8447814
McNamara,Howard McNamara,D,"",3 Aug 1893,"Randolph, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8447815
McNeil,Gerry McNeil,G,"",17 Apr 1926,"Quebec City, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8450041
McPhee,Michael McPhee,L,"",14 Jul 1960,"Sydney, NS, CAN",http://canadiens.nhl.com/club/player.htm?id=8449495
Meagher,Richard Meagher,C,"",2 Nov 1953,"Belleville, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8449535
Meger,Paul Meger,L,"",17 Feb 1929,"Watrous, SK, CAN",http://canadiens.nhl.com/club/player.htm?id=8447833
Melanson,Roland Melanson,G,"",28 Jun 1960,"Moncton, NB, CAN",http://canadiens.nhl.com/club/player.htm?id=8449547
Meronek,Bill Meronek,C,"",15 Apr 1917,"Stony Mountain, MB, CAN",http://canadiens.nhl.com/club/player.htm?id=8447847
Metropolit,Glen Metropolit,C,"",25 Jun 1974,"Toronto, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8462823
Michaud,Olivier Michaud,G,"",14 Sep 1983,"Beloeil, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8469800
Mickey,Larry Mickey,R,"",21 Oct 1943,"Lacombe, AB, CAN",http://canadiens.nhl.com/club/player.htm?id=8447853
Miller,Bill Miller,C,"",1 Aug 1908,"Campbellton, NB, CAN",http://canadiens.nhl.com/club/player.htm?id=8447864
Milroy,Duncan Milroy,R,"",8 Feb 1983,"Edmonton, AB, CAN",http://canadiens.nhl.com/club/player.htm?id=8469489
Moen,Travis Moen,L,MTL,6 Apr 1982,"Swift Current, SK, CAN",http://canadiens.nhl.com/club/player.htm?id=8468635
Momesso,Sergio Momesso,L,"",4 Sep 1965,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8449669
Monahan,Garry Monahan,L,"",20 Oct 1946,"Barrie, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8447883
Mondou,Armand Mondou,L,"",27 Jun 1905,"Yamaska, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8447884
Mondou,Pierre Mondou,C,"",27 Nov 1955,"Sorel, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8449676
Montgomery,Jim Montgomery,C,"",30 Jun 1969,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8459412
Moog,Donald Moog,G,"",18 Feb 1960,"Penticton, BC, CAN",http://canadiens.nhl.com/club/player.htm?id=8449681
Moore,Dickie Moore,L,"",6 Jan 1931,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8447886
Moore,Dominic Moore,C,TBL,3 Aug 1980,"Thornhill, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8468575
Moran,Amby Moran,D,"",3 Apr 1895,"Winnipeg, MB, CAN",http://canadiens.nhl.com/club/player.htm?id=8447887
Morenz,Howie Morenz,C,"",21 Jun 1902,"Mitchell, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8447888
Morin,Pete Morin,L,"",8 Dec 1915,"Lachine, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8447889
Morissette,Dave Morissette,L,"",24 Dec 1971,"Baie Comeau, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8458660
Morissette,Jean-guy Morissette,G,"",16 Dec 1937,"Causapscal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8450046
Mosdell,Ken Mosdell,C,"",13 Jul 1922,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8447901
Muller,Kirk Muller,L,"",8 Feb 1966,"Kingston, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8449740
Mummery,Harry Mummery,D,"",25 Aug 1889,"Chicago, IL, USA",http://canadiens.nhl.com/club/player.htm?id=8447907
Munro,Dunc Munro,D,"",19 Jan 1901,"Moray, GBR",http://canadiens.nhl.com/club/player.htm?id=8447908
Murdoch,Robert Murdoch,D,"",20 Nov 1946,"Kirkland, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8449736
Murphy,Hal Murphy,G,"",6 Jul 1927,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8450049
Murray,Chris Murray,R,"",25 Oct 1974,"Port Hardy, BC, CAN",http://canadiens.nhl.com/club/player.htm?id=8460545
Murray,Garth Murray,C,"",17 Sep 1982,"Regina, SK, CAN",http://canadiens.nhl.com/club/player.htm?id=8469528
Murray,Leo Murray,C,"",15 Feb 1906,"Portage La Prairie, MB, CAN",http://canadiens.nhl.com/club/player.htm?id=8447969
Murray,Mickey Murray,G,"",14 Oct 1898,"Peterborough, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8450050
Myre,Louis Myre,G,"",1 Nov 1948,"St-Anne-De-Bellevue, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8449784
Napier,Mark Napier,R,"",28 Jan 1957,"Toronto, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8449795
Nash,Brendon Nash,D,MTL,31 Mar 1987,"Calgary, AB, CAN",http://canadiens.nhl.com/club/player.htm?id=8475641
Naslund,Mats Naslund,L,"",31 Oct 1959,"Kiruna, SWE",http://canadiens.nhl.com/club/player.htm?id=8449796
Nasreddine,Alain Nasreddine,D,"",10 Jul 1975,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8459558
Nattress,Eric Nattress,D,"",25 May 1962,"Hamilton, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8449797
Newberry,John Newberry,C,"",8 Apr 1962,"Port Alberni, BC, CAN",http://canadiens.nhl.com/club/player.htm?id=8449871
Newman,Daniel Newman,R,"",26 Jan 1952,"Windsor, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8449874
Niinimaa,Janne Niinimaa,D,"",22 May 1975,"Raahe, FIN",http://canadiens.nhl.com/club/player.htm?id=8459458
Nilan,Christopher Nilan,R,"",9 Feb 1958,"Boston, MA, USA",http://canadiens.nhl.com/club/player.htm?id=8449883
Nokelainen,Petteri Nokelainen,C,MTL,16 Jan 1986,"Imatra, FIN",http://canadiens.nhl.com/club/player.htm?id=8471229
Nyrop,William Nyrop,D,"",23 Jul 1952,"Washington, DC, USA",http://canadiens.nhl.com/club/player.htm?id=8449933
O'Byrne,Ryan O'Byrne,D,COL,19 Jul 1984,"Victoria, BC, CAN",http://canadiens.nhl.com/club/player.htm?id=8470672
O'Connor,Buddy O'Connor,C,"",21 Jun 1916,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8448042
O'Neil,Jim O'Neil,C,"",3 Apr 1913,"Semans, SK, CAN",http://canadiens.nhl.com/club/player.htm?id=8448061
Odelein,Lyle Odelein,D,"",21 Jul 1968,"Quill Lake, SK, CAN",http://canadiens.nhl.com/club/player.htm?id=8449957
Odjick,Gino Odjick,L,"",7 Sep 1970,"Maniwaki, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8449961
Olmstead,Bert Olmstead,L,"",4 Sep 1926,"Sceptre, SK, CAN",http://canadiens.nhl.com/club/player.htm?id=8448057
Orleski,David Orleski,D,"",26 Dec 1959,"Edmonton, AB, CAN",http://canadiens.nhl.com/club/player.htm?id=8450074
Pacioretty,Max Pacioretty,L,MTL,20 Nov 1988,"New Canaan, CT, USA",http://canadiens.nhl.com/club/player.htm?id=8474157
Palangio,Pete Palangio,L,"",10 Sep 1908,"North Bay, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8448080
Palushaj,Aaron Palushaj,R,MTL,7 Sep 1989,"Livonia, MI, USA",http://canadiens.nhl.com/club/player.htm?id=8474030
Pargeter,George Pargeter,L,"",24 Feb 1923,"Calgary, AB, CAN",http://canadiens.nhl.com/club/player.htm?id=8448086
Paslawski,Gregory Paslawski,R,"",25 Aug 1961,"Kindersley, SK, CAN",http://canadiens.nhl.com/club/player.htm?id=8450200
Patterson,George Patterson,L,"",22 May 1906,"Kingston, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8448098
Paulhus,Rollie Paulhus,D,"",1 Sep 1902,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8448101
Payer,Evariste Payer,C,"",12 Dec 1887,"Rockland, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8448119
Pederson,Mark Pederson,L,"",14 Jan 1968,"Prelate, SK, CAN",http://canadiens.nhl.com/club/player.htm?id=8450269
Penney,Steven Penney,G,"",2 Feb 1961,"Ste-Foy, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8450311
Pennington,Cliff Pennington,C,"",18 Apr 1940,"Winnipeg, MB, CAN",http://canadiens.nhl.com/club/player.htm?id=8448131
Perezhogin,Alexander Perezhogin,R,"",10 Aug 1983,"Ust-Kamenogorsk, KAZ",http://canadiens.nhl.com/club/player.htm?id=8469478
Perreault,Bob Perreault,G,"",28 Jan 1931,"Trois-Rivieres, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8450065
Perreault,Yanic Perreault,C,"",4 Apr 1971,"Sherbrooke, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8458561
Peters,Garry Peters,C,"",9 Oct 1942,"Regina, SK, CAN",http://canadiens.nhl.com/club/player.htm?id=8448135
Peters,Jimmy Peters,R,"",2 Oct 1922,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8448136
Petrov,Oleg Petrov,R,"",18 Apr 1971,"Moscow, RUS",http://canadiens.nhl.com/club/player.htm?id=8458641
Phillips,Charlie Phillips,D,"",10 May 1917,"Toronto, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8448145
Picard,Alexandre Picard,D,PIT,5 Jul 1985,"Gatineau, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8470678
Picard,Noel Picard,D,"",25 Dec 1938,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8448147
Picard,Robert Picard,D,"",25 May 1957,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8450359
Pitre,Didier Pitre,R,"",1 Sep 1883,"Valleyfield, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8448154
Plamondon,Gerry Plamondon,L,"",5 Jan 1925,"Sherbrooke, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8448158
Plante,Jacques Plante,G,"",17 Jan 1929,"Shawinigan Falls, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8450066
Plasse,Michel Plasse,G,"",1 Jun 1948,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8450468
Pleau,Larry Pleau,C,"",29 Jan 1947,"Lynn, MA, USA",http://canadiens.nhl.com/club/player.htm?id=8448160
Plekanec,Tomas Plekanec,C,MTL,31 Oct 1982,"Kladno, CZE",http://canadiens.nhl.com/club/player.htm?id=8469521
Poirier,Gordie Poirier,C,"",27 Oct 1914,"Maple Creek, SK, CAN",http://canadiens.nhl.com/club/player.htm?id=8448171
Polich,Michael Polich,C,"",19 Dec 1952,"Hibbing, MN, USA",http://canadiens.nhl.com/club/player.htm?id=8450491
Popovic,Peter Popovic,D,"",10 Feb 1968,"Koping, SWE",http://canadiens.nhl.com/club/player.htm?id=8457706
Portland,Jack Portland,D,"",30 Jul 1912,"Waubaushene, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8448179
Poulin,Patrick Poulin,L,"",23 Apr 1973,"Vanier, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8458523
Pouliot,Benoit Pouliot,L,BOS,29 Sep 1986,"Alfred, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8471678
Price,Carey Price,G,MTL,16 Aug 1987,"Anahim Lake, BC, CAN",http://canadiens.nhl.com/club/player.htm?id=8471679
Price,Noel Price,D,"",9 Dec 1935,"Brockville, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8448194
Pronovost,Andre Pronovost,L,"",9 Jul 1936,"Shawinigan Falls, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8448213
Pronovost,Claude Pronovost,G,"",22 Jul 1935,"Shawinigan Falls, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8450068
Proulx,Christian Proulx,D,"",10 Dec 1973,"Coaticook, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8459100
Provost,Claude Provost,R,"",17 Sep 1933,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8448215
Pusie,Jean Pusie,D,"",15 Oct 1910,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8448233
Pyatt,Tom Pyatt,C,TBL,14 Feb 1987,"Thunder Bay, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8471768
Quilty,John Quilty,C,"",21 Jan 1921,"Ottawa, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8448239
Quintal,Stephane Quintal,D,"",22 Oct 1968,"Boucherville, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8450620
Racicot,Andre Racicot,G,"",9 Jun 1969,"Rouyn-Noranda, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8450657
Racine,Yves Racine,D,"",7 Feb 1969,"Matane, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8450658
Ramage,George Ramage,D,"",11 Jan 1959,"Byron, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8450642
Raymond,Armand Raymond,D,"",12 Jan 1913,"Mechanicsville, NY, USA",http://canadiens.nhl.com/club/player.htm?id=8448250
Raymond,Paul Raymond,R,"",27 Feb 1913,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8448251
Reardon,Ken Reardon,D,"",1 Apr 1921,"Winnipeg, MB, CAN",http://canadiens.nhl.com/club/player.htm?id=8448257
Reardon,Terry Reardon,C,"",6 Apr 1919,"Winnipeg, MB, CAN",http://canadiens.nhl.com/club/player.htm?id=8448258
Reaume,Marc Reaume,D,"",7 Feb 1934,"La Salle, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8448259
Reay,Billy Reay,C,"",21 Aug 1918,"Winnipeg, MB, CAN",http://canadiens.nhl.com/club/player.htm?id=8448262
Recchi,Mark Recchi,R,"",1 Feb 1968,"Kamloops, BC, CAN",http://canadiens.nhl.com/club/player.htm?id=8450725
Redmond,Michael Redmond,R,"",27 Dec 1947,"Kirkland Lake, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8450736
Rheaume,Herb Rheaume,G,"",12 Jan 1900,"Mason, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8450099
Ribeiro,Mike Ribeiro,C,DAL,10 Feb 1980,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8467371
Richard,Henri Richard,C,"",29 Feb 1936,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8448320
Richard,Maurice Richard,R,"",4 Aug 1921,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8448321
Richer,Stephane Richer,R,"",7 Jun 1966,"Ripon, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8450825
Richter,Barry Richter,D,"",11 Sep 1970,"Madison, WI, USA",http://canadiens.nhl.com/club/player.htm?id=8457805
Riendeau,Vincent Riendeau,G,"",20 Apr 1966,"St. Hyacinthe, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8450834
Riley,Jack Riley,C,"",29 Dec 1910,"Berckenla, IRL",http://canadiens.nhl.com/club/player.htm?id=8448331
Riopelle,Rip Riopelle,L,"",30 Jan 1922,"Ottawa, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8448333
Risebrough,Douglas Risebrough,C,"",29 Jan 1954,"Guelph, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8450845
Ritchie,Dave Ritchie,D,"",12 Jan 1892,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8448336
Rivers,Gus Rivers,R,"",19 Nov 1909,"Winnipeg, MB, CAN",http://canadiens.nhl.com/club/player.htm?id=8448346
Rivet,Craig Rivet,D,"",13 Sep 1974,"North Bay, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8459004
Roberge,Mario Roberge,L,"",25 Jan 1964,"Quebec City, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8450890
Robert,Claude Robert,L,"",10 Aug 1928,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8448350
Roberto,Phil Roberto,R,"",1 Jan 1949,"Niagara Falls, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8448353
Roberts,Jimmy Roberts,D,"",9 Apr 1940,"Toronto, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8448356
Robertson,George Robertson,L,"",11 May 1928,"Winnipeg, MB, CAN",http://canadiens.nhl.com/club/player.htm?id=8448358
Robidas,Stephane Robidas,D,DAL,3 Mar 1977,"Sherbrooke, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8462196
Robinson,Earl Robinson,R,"",11 Mar 1907,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8448372
Robinson,Larry Robinson,D,"",2 Jun 1951,"Winchester, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8450936
Robinson,Morris Robinson,D,"",29 May 1957,"Winchester, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8450938
Roche,Des Roche,R,"",1 Feb 1909,"Kemptville, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8448421
Roche,Ernie Roche,D,"",4 Feb 1930,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8448386
Rochefort,Leon Rochefort,R,"",4 May 1939,"Cap-de-la-Madeleine, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8448427
Ronan,Edward Ronan,R,"",21 Mar 1968,"Quincy, MA, USA",http://canadiens.nhl.com/club/player.htm?id=8457849
Ronty,Paul Ronty,C,"",12 Jun 1928,"Toronto, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8448446
Rooney,Steve Rooney,C,"",28 Jun 1962,"Canton, MA, USA",http://canadiens.nhl.com/club/player.htm?id=8451008
Root,William Root,D,"",6 Sep 1959,"Toronto, ON, CAN",http://canadiens.nhl.com/club/player.htm?id=8451010
Rossignol,Roly Rossignol,R,"",18 Oct 1921,"Edmundston, NB, CAN",http://canadiens.nhl.com/club/player.htm?id=8448459
Rota,Randy Rota,C,"",16 Aug 1950,"Creston, BC, CAN",http://canadiens.nhl.com/club/player.htm?id=8448460
Rousseau,Bobby Rousseau,R,"",26 Jul 1940,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8448464
Rousseau,Guy Rousseau,L,"",21 Dec 1934,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8448582
Rousseau,Roland Rousseau,D,"",1 Dec 1929,"Montreal, QC, CAN",http://canadiens.nhl.com/club/player.htm?id=8448583
